Schema,Table,Type,Column,DataType,Length,Nullable
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_services_contact,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_ship_to_address,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_ship_to_country_region,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_ship_to_country_restricted,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_ship_to_country_under_review,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_ship_to_fulfillment_contact,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_account,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_account_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_amount,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_calculation_error,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_contact,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_method,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_shipping_notes,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_show_annual_price,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_show_list_price,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_standard_line_items_count,LONG,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_start_date_1,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_submitted_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_submitted_user,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_system_modstamp,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_system_modstamp_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_tax_id,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_tax_message,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_tax_with_held,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_technical_account_manager,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_total_amount_with_taxes,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_total_credit,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_total_one_time_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_total_with_taxand_shipping,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_training_contact,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_training_product_count,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_training_reminder_sent_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_training_reminder_sent_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_transaction_reason,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_uid,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_upgrade_notes,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_upgrade_wizard,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_vadinvolvement,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_validation_error,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_validation_error_message,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_varinvolvement,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_vatnumber,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_who_is_implementing,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_work_order_bypass,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_fivetran_deleted,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quote_c,VIEW,salesforce_sbqq_quote_fivetran_synced,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_id,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_actual_percent_uplift_from_origin,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_additional_discount_document,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_additional_discount_off_list_percent,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_additional_discount_off_tier_percent,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_additional_discount_unit,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_adjusted_rebate_amount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_adjustment_to_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_admin_email_contacts,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_admin_email_contacts_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_amendment_days_between_quote_line,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_annual_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_apply_deal_reg_to_vad,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_apply_deal_reg_to_var,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_apply_margin_to_vad,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_apply_margin_to_var,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_approval_btdiscount_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_approval_category,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_approval_product_code,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_approval_product_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_arrchange_price,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_arrchange_quantity,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_arrrenew,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_at_risk_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_btpartner_discount_approval_category,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_btpartner_discount_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_bundle_template_extended_price,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_bundle_template_unit_price,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_calculated_total_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_calculated_transaction_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_campaign,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_campaign_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_canonical_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_check_sum_of_credit_sku,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_cloud_product,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_cluster_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_cnamerequired,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_combined_distro_discount_percent,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_contractual_partner_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_contractual_vaddiscount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_created_by_id,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_created_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_created_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_credit_discount_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_credit_discount_value,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_currency_iso_code,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_custom_tenant_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_delivery_method,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_discount_for_approval,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_discount_off_regular_price_percent,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_discount_over_contractual_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_discount_over_vadcontractual_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_discount_schedule_quantity,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_dns_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_dnsrequired,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_docker_hub_details_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_docker_hub_email,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_docker_hub_username,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_edit_maintenance_line,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_effective_end_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_effective_end_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_effective_subscription_term,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_emerging_market_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_end_date_for_intacct_sync,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_end_date_for_intacct_sync_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_end_date_for_paid_credit,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_end_of_life_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_environment,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_expected_uplift_net_unit_price,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_family_type_filter,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_family_type_segment_filter,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_first_year_maint_pruchase_price,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_fqdn,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_fqdndefault_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_fqdnrequired,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_future_renewal_without_uplift,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_fymaint_percent_of_parent_purchase,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_fymaint_purchase_price_total,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_fymaint_purchase_price_total_for_rollup,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_gross_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_host_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_host_name_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_hwcertification_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_is_acvat_risk,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_is_default_qty_greater_than_qty,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_is_deleted,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_is_product_segmented,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_is_quote_channel_program,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_is_shippable_product,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_last_modified_by_id,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_last_modified_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_last_modified_date_time,TIMESTAMP,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_line_item_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_maintenance_line_quantity_difference,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_missing_technical_details,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_multiples_of_150,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_multiples_of_25,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_net_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_net_arr,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_net_bios,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_net_biosrequired,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_net_total_price_weighted_avg,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_net_year_1_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_opp_line_item_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_opportunity_campaign_id_18,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_opportunity_close_date,DATE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_opportunity_id,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_opportunity_is_closed,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_opportunity_primary_campaign,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_origin_subscription_net_unit_price,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_original_quantity,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_original_renewal_discount_amount,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_original_renewal_discount_percent,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_out_year_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_outgoing_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_override_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_override_partner_discount_enabled,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_parent_purchase_price,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_parent_purchase_price_total,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_parent_purchase_price_total_no_promo,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_parent_purchase_source,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_partner_discount_amount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_partner_discount_document,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_partner_discount_summary,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_partner_discount_unit_amount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_partner_quote_with_contractual_discount,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pathfinder_enabled,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pathfinder_enabled_on_price_rule,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pathfinder_exception_detail,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pathfinder_exception_needed,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pathfinder_exception_reason,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pbhost_id,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pbhost_id_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_pm_saas_quantity_for_tier,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_premium_support,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_preset_distributor_discounts_applied,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_preset_partner_discounts_applied,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_additional_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_product_name,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_subscription_term,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_subscription_term_end_date,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_subscription_term_start_date,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_total_additional_discount,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_printable_unit_list_price,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_arr,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_contract_acv,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_contract_arr,DECIMAL,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_manual_credit_discount,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_ship_to,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_ship_to_contact,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_transaction_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_prior_uplift,DOUBLE,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_code_segment_filter,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_family_picklist,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_has_pathfinder_enabled,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_has_pathfinder_required,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_is_upgrade_product,BOOLEAN,-,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_name_with_subscription,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_powered_by,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_sale_type,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_subtype,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_term_rollup_for_comparison,STRING,0,YES
alteryx,alteryx_salesforce_sbqq_quoteline_c,VIEW,salesforce_sbqq_quote_line_product_type,STRING,0,YES
