Schema,Table,Type,Column,DataType,Length,Nullable
powerbi,dbo_vf_calendar,VIEW,Date,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Date Serial,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Year,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Half,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Quarter,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Month,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Year-Half,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Year-Quarter,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Year-Month,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Year-Week,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Year-Week Number,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Month Number,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Month Start,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Month End,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Quarter Start,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Quarter End,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Quarter Month,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Quarter Week,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Quarter Day,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Week Friday,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Current Quarter,BOOLEAN,-,YES
powerbi,dbo_vf_calendar,VIEW,Relative Year,INT,-,YES
powerbi,dbo_vf_calendar,VIEW,Relative Quarter,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Relative Month,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Current Month,BOOLEAN,-,YES
powerbi,dbo_vf_calendar,VIEW,Working Day,BOOLEAN,-,YES
powerbi,dbo_vf_calendar,VIEW,US Holiday,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Week Thursday,DATE,-,YES
powerbi,dbo_vf_calendar,VIEW,Is Filter,LONG,-,YES
powerbi,dbo_vf_calendar,VIEW,Current Year,BOOLEAN,-,YES
powerbi,dbo_vf_calendar,VIEW,Quarter-Quarter Week,STRING,0,YES
powerbi,dbo_vf_calendar,VIEW,Quarter-Quarter Week Sort,LONG,-,YES
powerbi,gainsight_vf_admin_click,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_admin_click,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_admin_click,VIEW,Feature Name,STRING,0,YES
powerbi,gainsight_vf_admin_click,VIEW,Features,LONG,-,YES
powerbi,gainsight_vf_button_click,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_button_click,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_button_click,VIEW,Feature Name,STRING,0,YES
powerbi,gainsight_vf_button_click,VIEW,Features,LONG,-,YES
powerbi,gainsight_vf_button_click,VIEW,EntitleCompanyID,STRING,0,YES
powerbi,gainsight_vf_child_category,VIEW,Category ID,LONG,-,YES
powerbi,gainsight_vf_child_category,VIEW,Category Name,STRING,0,YES
powerbi,gainsight_vf_child_category,VIEW,Parent Category ID,LONG,-,YES
powerbi,gainsight_vf_cloud_event_data,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_cloud_event_data,VIEW,Event ID,LONG,-,YES
powerbi,gainsight_vf_cloud_event_data,VIEW,Events,LONG,-,YES
powerbi,gainsight_vf_cloud_event_data,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Link Clicked,STRING,0,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Download,STRING,0,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Source,STRING,0,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,User ID,LONG,-,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Country,STRING,0,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Region,STRING,0,YES
powerbi,gainsight_vf_community_analytics_download,VIEW,Count,LONG,-,YES
powerbi,gainsight_vf_community_analytics_search_term,VIEW,Search Term,STRING,0,YES
powerbi,gainsight_vf_community_analytics_search_term,VIEW,User ID,LONG,-,YES
powerbi,gainsight_vf_community_analytics_search_term,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_community_analytics_search_term,VIEW,Country,STRING,0,YES
powerbi,gainsight_vf_community_analytics_search_term,VIEW,Region,STRING,0,YES
powerbi,gainsight_vf_community_analytics_search_term,VIEW,Count,LONG,-,YES
powerbi,gainsight_vf_community_analytics_visit,VIEW,User Id,LONG,-,YES
powerbi,gainsight_vf_community_analytics_visit,VIEW,Visit Date,DATE,-,YES
powerbi,gainsight_vf_community_post,VIEW,Public ID,INT,-,YES
powerbi,gainsight_vf_community_post,VIEW,Private ID,INT,-,YES
powerbi,gainsight_vf_community_post,VIEW,Title,STRING,0,YES
powerbi,gainsight_vf_community_post,VIEW,Post Type,STRING,0,YES
powerbi,gainsight_vf_community_post,VIEW,Reply Count,INT,-,YES
powerbi,gainsight_vf_community_post,VIEW,Answer ID,STRING,0,YES
powerbi,gainsight_vf_community_post,VIEW,Author ID,INT,-,YES
powerbi,gainsight_vf_community_post,VIEW,Category ID,INT,-,YES
powerbi,gainsight_vf_community_post,VIEW,Pinned Reply ID,STRING,0,YES
powerbi,gainsight_vf_community_post,VIEW,Posted Date,DATE,-,YES
powerbi,gainsight_vf_community_post,VIEW,Sentiment,STRING,0,YES
powerbi,gainsight_vf_community_post,VIEW,Posted At,TIMESTAMP,-,YES
powerbi,gainsight_vf_community_post,VIEW,Tags,STRING,0,YES
powerbi,gainsight_vf_community_post,VIEW,URL,STRING,0,YES
powerbi,gainsight_vf_community_replies,VIEW,Public ID,LONG,-,YES
powerbi,gainsight_vf_community_replies,VIEW,Private ID,LONG,-,YES
powerbi,gainsight_vf_community_replies,VIEW,Parent Private ID,LONG,-,YES
powerbi,gainsight_vf_community_replies,VIEW,Post Type,STRING,0,YES
powerbi,gainsight_vf_community_replies,VIEW,Content,STRING,0,YES
powerbi,gainsight_vf_community_replies,VIEW,Author ID,LONG,-,YES
powerbi,gainsight_vf_community_replies,VIEW,Replied At,TIMESTAMP,-,YES
powerbi,gainsight_vf_community_replies,VIEW,Reply Date,DATE,-,YES
powerbi,gainsight_vf_community_replies,VIEW,Liked By,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,User ID,LONG,-,YES
powerbi,gainsight_vf_community_user,VIEW,User Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Full Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Role,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Department,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Join Date,DATE,-,YES
powerbi,gainsight_vf_community_user,VIEW,Last Login Date,DATE,-,YES
powerbi,gainsight_vf_community_user,VIEW,Last Activity Date,DATE,-,YES
powerbi,gainsight_vf_community_user,VIEW,Company Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,CSM Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,CSM Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Primary TAM Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Primary TAM Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Secondary TAM Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Secondary TAM Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,CAM Name,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,CAM Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Account ID,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Contact ID,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Account Owner,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Account Owner Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Renewal Owner,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Renewal Owner Email,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Posts,LONG,-,YES
powerbi,gainsight_vf_community_user,VIEW,Replies,LONG,-,YES
powerbi,gainsight_vf_community_user,VIEW,Rank,STRING,0,YES
powerbi,gainsight_vf_community_user,VIEW,Last Login Country,STRING,0,YES
powerbi,gainsight_vf_consumption,VIEW,Type,STRING,0,YES
powerbi,gainsight_vf_daily_active_users,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_daily_active_users,VIEW,Daily Active Users,LONG,-,YES
powerbi,gainsight_vf_daily_active_users,VIEW,Total Users,LONG,-,YES
powerbi,gainsight_vf_daily_active_users,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_instance,VIEW,Instance Name,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Company Name,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Version,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Used For,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Product,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Status,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Account Owner,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Account Billing Region,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Account Type,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Deployment Age,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Deployment Age Months,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Last Login Date,DATE,-,YES
powerbi,gainsight_vf_instance,VIEW,Deployed On Date,DATE,-,YES
powerbi,gainsight_vf_instance,VIEW,Last Renewal Date,DATE,-,YES
powerbi,gainsight_vf_instance,VIEW,Next Renewal Date,DATE,-,YES
powerbi,gainsight_vf_instance,VIEW,License Type,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Deployment Region,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,RS Endpoint License Type,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Atlas Enabled,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Adoption Score,STRING,0,YES
powerbi,gainsight_vf_instance,VIEW,Expiration Date,DATE,-,YES
powerbi,gainsight_vf_license_count,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_license_count,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_license_count,VIEW,Metric Desc,STRING,0,YES
powerbi,gainsight_vf_license_count,VIEW,Used,LONG,-,YES
powerbi,gainsight_vf_license_count,VIEW,Owned,LONG,-,YES
powerbi,gainsight_vf_license_count,VIEW,RS Endpoint Used,STRING,0,YES
powerbi,gainsight_vf_license_count,VIEW,RS Endpoint Owned,STRING,0,YES
powerbi,gainsight_vf_license_count,VIEW,Percent Used,STRING,0,YES
powerbi,gainsight_vf_license_count_test,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_license_count_test,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_license_count_test,VIEW,Metric Desc,STRING,0,YES
powerbi,gainsight_vf_license_count_test,VIEW,Used,LONG,-,YES
powerbi,gainsight_vf_license_count_test,VIEW,Owned,LONG,-,YES
powerbi,gainsight_vf_license_count_test,VIEW,RS Endpoint Used,STRING,0,YES
powerbi,gainsight_vf_license_count_test,VIEW,RS Endpoint Owned,STRING,0,YES
powerbi,gainsight_vf_license_count_test,VIEW,Percent Used,STRING,0,YES
powerbi,gainsight_vf_link_clicked,VIEW,Link Clicked,STRING,0,YES
powerbi,gainsight_vf_link_clicked,VIEW,Source,STRING,0,YES
powerbi,gainsight_vf_link_clicked,VIEW,User ID,LONG,-,YES
powerbi,gainsight_vf_link_clicked,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_link_clicked,VIEW,Country,STRING,0,YES
powerbi,gainsight_vf_link_clicked,VIEW,Region,STRING,0,YES
powerbi,gainsight_vf_link_clicked,VIEW,Count,LONG,-,YES
powerbi,gainsight_vf_page_view,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_page_view,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_page_view,VIEW,Feature Name,STRING,0,YES
powerbi,gainsight_vf_page_view,VIEW,Features,LONG,-,YES
powerbi,gainsight_vf_page_view,VIEW,Entitle Company ID,STRING,0,YES
powerbi,gainsight_vf_parent_category,VIEW,Parent Category ID,LONG,-,YES
powerbi,gainsight_vf_parent_category,VIEW,Category Name,STRING,0,YES
powerbi,gainsight_vf_ps_password_checkout,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_ps_password_checkout,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_ps_password_checkout,VIEW,Password Checkout Requestor,LONG,-,YES
powerbi,gainsight_vf_ps_password_checkout,VIEW,Password Checkout ISA,LONG,-,YES
powerbi,gainsight_vf_ps_password_rotation,VIEW,ID,STRING,0,YES
powerbi,gainsight_vf_ps_password_rotation,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_ps_password_rotation,VIEW,Rotations,LONG,-,YES
powerbi,gainsight_vf_ps_password_rotation,VIEW,FailedRotations,LONG,-,YES
powerbi,gainsight_vf_ps_session,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_ps_session,VIEW,Date,DATE,-,YES
powerbi,gainsight_vf_ps_session,VIEW,Concurrent Sessions,LONG,-,YES
powerbi,gainsight_vf_ps_session,VIEW,RDP Sessions,LONG,-,YES
powerbi,gainsight_vf_ps_session,VIEW,SSH Sessions,LONG,-,YES
powerbi,gainsight_vf_touch_log,VIEW,Instance ID,STRING,0,YES
powerbi,gainsight_vf_touch_log,VIEW,Touch Count,LONG,-,YES
powerbi,gainsight_vf_touch_log,VIEW,Touch Type,STRING,0,YES
powerbi,gainsight_vf_touch_log,VIEW,Touch Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,Jira ID,LONG,-,YES
powerbi,jira_vf_issues,VIEW,Jira Key,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Link,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Type,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Status,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Title,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Assigned To,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Requested By,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Created Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,Resolution Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,Project ID,LONG,-,YES
powerbi,jira_vf_issues,VIEW,Is Assigned,BOOLEAN,-,YES
powerbi,jira_vf_issues,VIEW,Work Type,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Department Priority,INT,-,YES
powerbi,jira_vf_issues,VIEW,Department,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Dev Start Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,Dev End Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,QA Start Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,QA End Date,DATE,-,YES
powerbi,jira_vf_issues,VIEW,Product Owner,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Category3,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Parent ID,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Label,STRING,0,YES
powerbi,jira_vf_issues,VIEW,Asset Name,STRING,0,YES
powerbi,jira_vf_projects,VIEW,Project ID,LONG,-,YES
powerbi,jira_vf_projects,VIEW,Project Name,STRING,0,YES
powerbi,lms_vf_activity,VIEW,Activity ID,STRING,0,YES
powerbi,lms_vf_activity,VIEW,Activity Name,STRING,0,YES
powerbi,lms_vf_activity,VIEW,Activity Type,STRING,0,YES
powerbi,lms_vf_activity,VIEW,Activity Parent ID,STRING,0,YES
powerbi,lms_vf_enrollment,VIEW,Enrollment ID,STRING,0,YES
powerbi,lms_vf_enrollment,VIEW,Activity ID,STRING,0,YES
powerbi,lms_vf_enrollment,VIEW,User ID,STRING,0,YES
powerbi,lms_vf_enrollment,VIEW,Status,STRING,0,YES
powerbi,lms_vf_enrollment,VIEW,Progress,DECIMAL,-,YES
powerbi,lms_vf_enrollment,VIEW,Score,LONG,-,YES
powerbi,lms_vf_enrollment,VIEW,Started date,DATE,-,YES
powerbi,lms_vf_enrollment,VIEW,Last Opened date,DATE,-,YES
powerbi,lms_vf_enrollment,VIEW,Due date,DATE,-,YES
powerbi,lms_vf_enrollment,VIEW,Completed date,DATE,-,YES
powerbi,lms_vf_enrollment,VIEW,Enrollment date,DATE,-,YES
powerbi,lms_vf_user,VIEW,User ID,STRING,0,YES
powerbi,lms_vf_user,VIEW,User Name,STRING,0,YES
powerbi,lms_vf_user,VIEW,Is Active,STRING,0,YES
powerbi,lms_vf_user,VIEW,Created Date,DATE,-,YES
powerbi,lms_vf_user,VIEW,Account ID,STRING,0,YES
powerbi,lms_vf_user,VIEW,Contact ID,STRING,0,YES
powerbi,lms_vf_user,VIEW,Email,STRING,0,YES
powerbi,lms_vf_user,VIEW,Manager ID,STRING,0,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Order Line Id,LONG,-,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Order Header Id,LONG,-,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Item,STRING,0,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Quantity,DOUBLE,-,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Start Date,STRING,0,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,End Date,STRING,0,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Unit Price,DOUBLE,-,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Dept - Department Id,LONG,-,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Dept - Department Name,STRING,0,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Supplier Contact,STRING,0,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Supplier Id,LONG,-,YES
powerbi,pbi_fin_eng_coupa_order_dataset,VIEW,Supplier Name,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Company ID,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Company Name,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Company Domain,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Created At,DATE,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Updated At,DATE,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Deleted At,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Deployment Age,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,SFDC Account ID,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Pathfinder Site ID,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Compnay Region,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Enable Google Logins,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Enable Microsoft Logins,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Enable Access Reviews,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Enable External Audit Logs,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Used For,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Account Owner,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Account Owner Manager,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Account Type,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Company Billing Region,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,CRG Rep,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_company,VIEW,Account Territory,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Company ID,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Sample Date,DATE,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,License Owned,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Licenses Used,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Percent Used,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Integration,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Users,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Admin,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Birthright Policies,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Bundles,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Integration Apps,STRING,0,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Automatic Approvals,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Manual Approvals,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Distinct User Who Requested Access,LONG,-,YES
powerbi,pbi_gainsight_vf_company_entitle_data,VIEW,Access Requests,LONG,-,YES
powerbi,pbi_gainsight_vf_company_integration_apps,VIEW,Company ID,STRING,0,YES
powerbi,pbi_gainsight_vf_company_integration_apps,VIEW,Integration,LONG,-,YES
powerbi,pbi_gainsight_vf_company_integration_apps,VIEW,Sample Date,DATE,-,YES
powerbi,pbi_gainsight_vf_company_integration_apps,VIEW,Integration Apps,STRING,0,YES
powerbi,pbi_gainsight_vf_px_data_admin_click,VIEW,Entitle Company ID,STRING,0,YES
powerbi,pbi_gainsight_vf_px_data_admin_click,VIEW,Feature Count,LONG,-,YES
powerbi,pbi_gainsight_vf_px_data_admin_click,VIEW,Feature Name,STRING,0,YES
powerbi,pbi_gainsight_vf_px_data_admin_click,VIEW,Sample Date,DATE,-,YES
powerbi,pbi_gainsight_vf_px_data_admin_click,VIEW,Instance Name,STRING,0,YES
powerbi,salesforce_business_type,VIEW,Opportunity Type,STRING,0,YES
powerbi,salesforce_business_type,VIEW,New or Existing,STRING,0,YES
powerbi,salesforce_business_type,VIEW,Business Type,STRING,0,YES
powerbi,salesforce_business_type,VIEW,Finance Business Type,STRING,0,YES
powerbi,salesforce_business_type,VIEW,Opportunity Type Sort,INT,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Date,DATE,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Year,INT,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,EUR,DECIMAL,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,GBP,DECIMAL,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,AUD,DECIMAL,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,USD,DECIMAL,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Quota EUR,DOUBLE,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Quota GBP,DOUBLE,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Quota USD,DOUBLE,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Constant EUR,DOUBLE,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Constant GBP,DOUBLE,-,YES
powerbi,salesforce_stg_daily_fx_rates,VIEW,Constant USD,DOUBLE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Transaction Type,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Legacy ID,NULL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Term,DOUBLE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,End Date,TIMESTAMP,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,ARR Start Date,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,ARR End Date^^,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,ARR Term,DOUBLE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,User ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Split Percentage,DOUBLE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Gross Amount,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,ACV,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,TCV,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,ACV for Outyear,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,NetYear1ACV__c,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,PriorARR__c,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,PriorContractACV__c,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Opportunity Product ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Start Date,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Actual Start Date,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Contract Start Date,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Actual Start Date Adj,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Actual End Date,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Contract End Date,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Actual End Date Adj,DATE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,Outyear ACV,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli,VIEW,ARR Term Days,DOUBLE,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,Opportunity Product ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,Opportunity ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,Non-Commissionable,BOOLEAN,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,ACV,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,NetACVQLI,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,TCV,DECIMAL,-,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,Product ID,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,Transaction Type,STRING,0,YES
powerbi,salesforce_stg_dummy_olis_qli_no_oli_soql,VIEW,Net ACV Adjustment,NULL,-,YES
